code	desc
protected void filtermembers ( collection < internaldistributedmember > mbrs , set < internaldistributedmember > matchingmembers , short requesttype ) { set < internaldistributedmember > requests = getpendingrequestids ( requesttype ) ; if ( ! requests . isempty ( ) ) { logger . debug ( _str + requests . size ( ) + _str + requesttype ) ; iterator < internaldistributedmember > itr = requests . iterator ( ) ; while ( itr . hasnext ( ) ) { internaldistributedmember memberid = itr . next ( ) ; if ( mbrs . contains ( memberid ) ) { testflagforremovalrequest = _bool ; matchingmembers . add ( memberid ) ; } } } }	this gets pending requests and returns the ids of any that are in the given collection.
public boolean free ( t obj ) { int top = _top . get ( ) ; if ( top < _freestack . length ( ) ) { boolean isfree = _freestack . compareandset ( top , null , obj ) ; _top . compareandset ( top , top + _num ) ; return isfree ; } else return _bool ; }	frees the object . if the free list is full , the object will be garbage collected .
public void updatesessionmanagement ( boolean sessionmanagement ) throws securityexception { checkwriteaccess ( ) ; boolean hasaccess = configwebutil . hasaccess ( config , securitymanager . type_setting ) ; if ( ! hasaccess ) throw new securityexception ( _str ) ; element scope = _getrootelement ( _str ) ; scope . setattribute ( _str , caster . tostring ( sessionmanagement , _str ) ) ; }	enable or desable session management.
private static void buildnameline ( final inavifunctionnode node , final zylabelcontent content , final boolean showfunctioninformation ) { final inavifunction function = node . getfunction ( ) ; string informationstring = _str ; if ( function . getbasicblockcount ( ) > _num ) { final stringbuilder builder = new stringbuilder ( ) ; builder . append ( _str ) ; builder . append ( function . getbasicblockcount ( ) ) ; builder . append ( _str ) ; if ( function . getbasicblockcount ( ) > _num ) { builder . append ( _str ) ; } if ( function . getedgecount ( ) > _num ) { builder . append ( _str ) ; builder . append ( function . getedgecount ( ) ) ; builder . append ( _str ) ; if ( function . getedgecount ( ) > _num ) { builder . append ( _str ) ; } } builder . append ( _str ) ; informationstring = builder . tostring ( ) ; } final zylinecontent nameline = new zylinecontent ( function . getname ( ) + informationstring , normal_font , null ) ; content . addlinecontent ( nameline ) ; }	builds the name line of a function node .
protected void rehash ( int newcapacity ) { int oldcapacity = _set . length ; k oldkeys [ ] = ( k [ ] ) _set ; int oldvals [ ] = _values ; _set = new object [ newcapacity ] ; arrays . fill ( _set , free ) ; _values = new int [ newcapacity ] ; for ( int i = oldcapacity ; i -- > _num ; ) { if ( oldkeys [ i ] != free && oldkeys [ i ] != removed ) { k o = oldkeys [ i ] ; int index = insertionindex ( o ) ; if ( index < _num ) { throwobjectcontractviolation ( _set [ ( - index - _num ) ] , o ) ; } _set [ index ] = o ; _values [ index ] = oldvals [ i ] ; } } }	rehashes the map to the new capacity .
public static void connectionaccepted ( ) { numconnections . getandincrement ( ) ; }	informs system metrics of a connection accepted event .
private static void mapresource ( workitem resource , map < iproject , list < workitem > > projectsmap , boolean checkjavaproject ) { iproject project = resource . getproject ( ) ; if ( checkjavaproject && ! projectutilities . isjavaproject ( project ) ) { return ; } list < workitem > resources = projectsmap . get ( project ) ; if ( resources == null ) { resources = new arraylist < workitem > ( ) ; projectsmap . put ( project , resources ) ; } if ( ! containsparents ( resources , resource ) ) { resources . add ( resource ) ; } }	maps the resource into its project.
@ suppresswarnings ( _str ) @ jsoncreator public static clientdetailresponsev2 fromparts ( @ jsonproperty ( _str ) string name , @ jsonproperty ( _str ) string description , @ jsonproperty ( _str ) long createdatseconds , @ jsonproperty ( _str ) long updatedatseconds , @ jsonproperty ( _str ) string createdby , @ jsonproperty ( _str ) string updatedby , @ jsonproperty ( _str ) optional < long > lastseenseconds ) { return new autovalue_clientdetailresponsev2 ( name , description , createdatseconds , updatedatseconds , createdby , updatedby , lastseenseconds ) ; }	static factory method used by jackson for deserialization.
private synchronized int _activitycount ( ) { return m_activities . size ( ) ; }	returns the number of scheduled activities.
double [ ] createrealdata ( final int n ) { final random random = new random ( seed ) ; final double [ ] data = new double [ n ] ; for ( int i = _num ; i < n ; i ++ ) { data [ i ] = _num * random . nextdouble ( ) - _num ; } return data ; }	returns a random array of doubles.
default properties asproperties ( ) { return asproperties ( null ) ; }	get a copy of these configuration properties as a properties object .
public string tostring ( ) { stringbuffer buf = new stringbuffer ( ) ; string indent = _str ; buf . append ( indent + _str + integer . tohexstring ( getversion ( ) ) + _str ) ; buf . append ( indent + _str + getascent ( ) + _str ) ; buf . append ( indent + _str + getdescent ( ) + _str ) ; buf . append ( indent + _str + getlinegap ( ) + _str ) ; buf . append ( indent + _str + getadvancewidthmax ( ) + _str ) ; buf . append ( indent + _str + getminleftsidebearing ( ) + _str ) ; buf . append ( indent + _str + getminrightsidebearing ( ) + _str ) ; buf . append ( indent + _str + getxmaxextent ( ) + _str ) ; buf . append ( indent + _str + getcaretsloperise ( ) + _str ) ; buf . append ( indent + _str + getcaretsloperun ( ) + _str ) ; buf . append ( indent + _str + getcaretoffset ( ) + _str ) ; buf . append ( indent + _str + getmetricdataformat ( ) + _str ) ; buf . append ( indent + _str + getnumoflonghormetrics ( ) + _str ) ; return buf . tostring ( ) ; }	create a pretty string.
private static int [ ] makepositive ( byte a [ ] ) { int keep , k ; int bytelength = a . length ; for ( keep = _num ; keep < bytelength && a [ keep ] == - _num ; keep ++ ) ; for ( k = keep ; k < bytelength && a [ k ] == _num ; k ++ ) ; int extrabyte = ( k == bytelength ) ? _num : _num ; int intlength = ( ( bytelength - keep + extrabyte ) + _num ) > > > _num ; int result [ ] = new int [ intlength ] ; int b = bytelength - _num ; for ( int i = intlength - _num ; i >= _num ; i -- ) { result [ i ] = a [ b -- ] & _num ; int numbytestotransfer = math . min ( _num , b - keep + _num ) ; if ( numbytestotransfer < _num ) numbytestotransfer = _num ; for ( int j = _num ; j <= _num * numbytestotransfer ; j += _num ) result [ i ] |= ( ( a [ b -- ] & _num ) << j ) ; int mask = - _num > > > ( _num * ( _num - numbytestotransfer ) ) ; result [ i ] = ~ result [ i ] & mask ; } for ( int i = result . length - _num ; i >= _num ; i -- ) { result [ i ] = ( int ) ( ( result [ i ] & long_mask ) + _num ) ; if ( result [ i ] != _num ) break ; } return result ; }	takes an array a representing a negative 2 ' s - complement number and returns the minimal ( no leading zero bytes ) unsigned whose value is - a .
private void calculatespheresize ( double scale , kstarwrapper params ) { int i ; double spheresize , minprob = _num ; double pstar ; double pstarsum = _num ; double pstarsquaresum = _num ; double inc ; for ( i = _num ; i < m_numinstances ; i ++ ) { if ( m_distances [ i ] < _num ) { continue ; } else { pstar = pstar ( m_distances [ i ] , scale ) ; if ( minprob > pstar ) { minprob = pstar ; } inc = pstar / m_actualcount ; pstarsum += inc ; pstarsquaresum += inc * inc ; } } spheresize = ( pstarsquaresum == _num ? _num : pstarsum * pstarsum / pstarsquaresum ) ; params . sphere = spheresize ; params . avgprob = pstarsum ; params . minprob = minprob ; }	calculates the size of the " sphere of influence " defined as : sphere = sum ( p ) ^ 2 / sum ( p ^ 2 ) where p ( i ) = root * exp ( - 2 * i * root ).
private void keepannotated ( path path ) throws filenotfoundexception { for ( classpathelement element : path . getelements ( ) ) { forclazz : for ( string name : element . list ( ) ) { if ( name . endswith ( class_extension ) ) { directclassfile clazz = path . getclass ( name ) ; if ( hasruntimevisibleannotation ( clazz ) ) { filestokeep . add ( name ) ; } else { methodlist methods = clazz . getmethods ( ) ; for ( int i = _num ; i < methods . size ( ) ; i ++ ) { if ( hasruntimevisibleannotation ( methods . get ( i ) ) ) { filestokeep . add ( name ) ; continue forclazz ; } } fieldlist fields = clazz . getfields ( ) ; for ( int i = _num ; i < fields . size ( ) ; i ++ ) { if ( hasruntimevisibleannotation ( fields . get ( i ) ) ) { filestokeep . add ( name ) ; continue forclazz ; } } } } } } }	keep classes annotated with runtime annotations .
private list < searchhit > limitlist ( int limit , list < searchhit > hitlist ) { if ( log . isdebugenabled ( ) ) { log . debug ( _str + hitlist . size ( ) + _str + limit + _str ) ; } searchhit [ ] limitedhits = new searchhit [ limit ] ; system . arraycopy ( hitlist . toarray ( new searchhit [ hitlist . size ( ) ] ) , _num , limitedhits , _num , limit ) ; return arrays . aslist ( limitedhits ) ; }	reduce size of hitlist to given limit ( cuts of all elements after position $ limit ).
public void addrule ( delphirule delphirule ) { delphirules . add ( delphirule ) ; }	adds rule to set.
private void preparedirectory ( string path ) { file dir = new file ( path ) ; if ( ! dir . exists ( ) ) { if ( ! dir . mkdirs ( ) ) { log . e ( tag , _str + path + _str ) ; } } else { log . i ( tag , _str + path ) ; } }	prepare directory on external storage.
void dropresource ( final r resource ) { final thread tx = thread . currentthread ( ) ; synchronized ( resourcequeues ) { final resourcequeue < r , thread > resourcequeue = resourcequeues . get ( resource ) ; if ( resourcequeue == null ) { throw new illegalargumentexception ( _str + resource ) ; } resourcequeue . clear ( tx ) ; resourcequeues . remove ( resource ) ; } }	drop a resource . the caller must have lock on the resource . all tasks blocked waiting for that resource will be aborted .
public static void putobjecttostream ( object obj , outputstream os ) throws ioexception { objectoutputstream oos = new objectoutputstream ( os ) ; oos . writeobject ( obj ) ; oos . flush ( ) ; oos . close ( ) ; }	serializes specified object to an output stream .
public static void writeimagetoppm ( int [ ] [ ] image , string ppmfilename ) throws ioexception { try ( bufferedwriter ppmout = new bufferedwriter ( new filewriter ( ppmfilename ) ) ) { int rows = image . length ; int cols = image [ _num ] . length ; ppmout . write ( _str ) ; ppmout . write ( _str + rows + _str + cols + _str ) ; for ( int [ ] animage : image ) { stringbuilder s = new stringbuilder ( ) ; for ( int j = _num ; j < cols ; j ++ ) { s . append ( animage [ j ] + _str + animage [ j ] + _str + animage [ j ] + _str ) ; } ppmout . write ( s . tostring ( ) ) ; } } }	writes the given image in the given file using the ppm data format .
public bitmap pop ( long timeout , timeunit unit ) throws interruptedexception { checknotmainthread ( ) ; ensurescheduled ( ) ; return finished . poll ( timeout , unit ) ; }	returns a previously drawn frame from this drawable or null , if no drawable can be popped right now . this function has a timeout.
default t call ( sourcesection source , t lhs ) { return call ( source , lhs , collections . emptylist ( ) ) ; }	helper function : create a call with no arguments .
static public string showtable ( final path [ ] a ) { return showtable ( a , null ) ; }	comma delimited table showing the estimated join hit ratio , the estimated cardinality , and the set of vertices for each of the specified join paths .
public unloadstrandedturn ( int [ ] ids ) { super ( iplayer . player_none ) ; if ( null == ids ) { throw new illegalargumentexception ( _str ) ; } if ( _num == ids . length ) { throw new illegalargumentexception ( _str ) ; } entityids = new int [ ids . length ] ; system . arraycopy ( ids , _num , entityids , _num , ids . length ) ; }	any player that owns an entity whose id is in the passed array should be given a chance to unload it .
@ override void checkafterunmarshalled ( ) { super . checkafterunmarshalled ( ) ; assertequals ( shortval . shortvalue ( ) , _num ) ; assertequals ( longval , _num ) ; assertnull ( aarr ) ; assertequals ( doubleval , _num ) ; }	checks correctness of the state after unmarshalling .
private void finishkbmode ( boolean updatedisplays ) { minkbmode = _bool ; if ( ! mtypedtimes . isempty ( ) ) { int values [ ] = getenteredtime ( null ) ; mtimepicker . settime ( new timepoint ( values [ _num ] , values [ _num ] , values [ _num ] ) ) ; if ( ! mis24hourmode ) { mtimepicker . setamorpm ( values [ _num ] ) ; } mtypedtimes . clear ( ) ; } if ( updatedisplays ) { updatedisplay ( _bool ) ; mtimepicker . trysettinginputenabled ( _bool ) ; } }	get out of keyboard mode.
public boolean isannotationpresent ( class javaclass , string property , class < ? extends annotation > annotationclass ) { field field ; try { field = javaclass . getdeclaredfield ( property ) ; return field . isannotationpresent ( annotationclass ) ; } catch ( nosuchfieldexception e ) { class superclass = javaclass . getsuperclass ( ) ; while ( superclass != null ) { try { field = superclass . getdeclaredfield ( property ) ; return field . isannotationpresent ( annotationclass ) ; } catch ( nosuchfieldexception e1 ) { superclass = superclass . getsuperclass ( ) ; } } throw new runtimeexception ( _str + property ) ; } }	determine whether the given annotation is present in the object ' s class or in any of its superclasses .
@ override public int read ( byte [ ] b , int off , int len ) throws ioexception { if ( closed ) { throw new fileuploadexception ( itemskippedexception ) ; } if ( len == _num ) { return _num ; } int res = available ( ) ; if ( res == _num ) { res = makeavailable ( ) ; if ( res == _num ) { return - _num ; } } res = math . min ( res , len ) ; system . arraycopy ( buffer , head , b , off , res ) ; head += res ; total += res ; return res ; }	reads bytes into the given buffer .
public void addrange ( double minvalue , double maxvalue ) { if ( ! double . isnan ( maxvalue ) && maxvalue > maxdata ) { maxdata = maxvalue ; } if ( ! double . isnan ( minvalue ) && minvalue < mindata ) { mindata = minvalue ; } iscalibrated = _bool ; }	adds the range to the existing range , widening if neccessary.
public boolean canget ( class type ) { if ( type == null ) return _bool ; if ( m_columntype . isprimitive ( ) ) { boolean primtypes = type . isassignablefrom ( m_columntype ) || ( typelib . isnumerictype ( m_columntype ) && typelib . isnumerictype ( type ) ) ; return primtypes || type . isassignablefrom ( typelib . getwrappertype ( m_columntype ) ) || type . isassignablefrom ( string . class ) ; } else { return type . isassignablefrom ( m_columntype ) ; } }	indicates if the get method can be called without an exception being thrown for the given type .
public vector3 floor ( ) { return new vector3 ( math . floor ( x ) , math . floor ( y ) , math . floor ( z ) ) ; }	rounds the x , y , and z values of this vector3 down to the nearest integer value .
public string checkkeyandgetdatabasename ( string db ) { if ( key == null ) { return db ; } if ( key . equals ( db ) ) { return keydatabase ; } throw dbexception . get ( errorcode . wrong_user_or_password ) ; }	if no key is set , return the original database name.
public boolean isempty ( ) { return activequeues . size ( ) == _num && inactivequeues . size ( ) == _num ; }	is the this empty.
private static double round ( double value , int decimalplaces ) { return math . round ( value * math . pow ( _num , decimalplaces ) ) / math . pow ( _num , decimalplaces ) ; }	rounds a decimal value to the given decimal place .
public void dontnotify ( final turnlistener turnlistener ) { for ( final map . entry < integer , set < turnlistener > > mapentry : register . entryset ( ) ) { final set < turnlistener > set = mapentry . getvalue ( ) ; final set < turnlistener > toberemoved = new hashset < turnlistener > ( ) ; if ( set . contains ( turnlistener ) ) { toberemoved . add ( turnlistener ) ; } for ( final turnlistener event : toberemoved ) { set . remove ( event ) ; } } }	forgets all registered notification entries for the given turnlistener where the entry ' s message equals the given one .
@ override public int hashcode ( ) { int code = super . hashcode ( ) ; if ( econditions != null ) { for ( entitlementcondition econdition : econditions ) { code = _num * code + econdition . hashcode ( ) ; } } if ( pconditionname != null ) { code = _num * code + pconditionname . hashcode ( ) ; } return code ; }	returns hash code of the object.
@ transactional public void delete ( t persistentobject ) { if ( ! entitymanager . contains ( persistentobject ) ) { persistentobject = entitymanager . merge ( persistentobject ) ; } entitymanager . remove ( persistentobject ) ; }	remove an object from persistent storage in the database.
public void addlocations ( collection < pblocation > locations ) { l_locations . addall ( locations ) ; }	adds the specific collection of locations to this argument .
@ reference ( title = _str , authors = _str , booktitle = _str , url = _str ) private static double devianceterm ( double x , double np ) { if ( math . abs ( x - np ) < _num * ( x + np ) ) { final double v = ( x - np ) / ( x + np ) ; double s = ( x - np ) * v ; double ej = _num * x * v ; for ( int j = _num ; ; j ++ ) { ej *= v * v ; final double s1 = s + ej / ( _num * j + _num ) ; if ( s1 == s ) { return s1 ; } s = s1 ; } } return x * math . log ( x / np ) + np - x ; }	evaluate the deviance term of the saddle point approximation . bd0 ( x , np ) = x * ln ( x / np ) + np - x.
void checkandremoveheaderrow ( int position ) { if ( isupdatelistempty ( ) ) { for ( iterator < displayable > it = displayablelist . iterator ( ) ; it . hasnext ( ) ; ) { displayable displayable = it . next ( ) ; if ( displayable instanceof updateheaderrow ) { it . remove ( ) ; notifyitemremoved ( position ) ; } } } }	check if there ' s any update on the displayablelist and if so , removes the update header.
public list < jsonvalue > values ( ) { return collections . unmodifiablelist ( values ) ; }	returns a list of the values in this array in document order.
public boolean isselectionuserdefinedrostergroup ( ) { return ( selectedrostergroup != null && ! selectedrostergroup . equals ( roster . allentries ) ) ; }	is the selected roster group user or system defined .
public void init ( actionlistener doneaction ) { _update = _bool ; _supressdragging = _bool ; _bottom1panel = new jpanel ( ) ; addshowbuttontobottom ( ) ; addupdatebuttontobottom ( doneaction ) ; initiconfamiliespanel ( ) ; add ( _iconfamilypanel ) ; add ( _bottom1panel ) ; }	init for conversion of plain track to indicator track.
private void updateentries ( cache < integer , integer > cache , int newval , boolean invoke , set < integer > keys ) { if ( invoke ) cache . invokeall ( keys , new integersetvalue ( newval ) ) ; else { final map < integer , integer > entries = new hashmap < > ( entry_count ) ; for ( final integer key : keys ) entries . put ( key , newval ) ; cache . putall ( entries ) ; } }	update the cache using either invokeall ( ) or putall ( ) .
void updatedays ( wheelview year , wheelview month , wheelview day ) { calendar calendar = calendar . getinstance ( ) ; calendar . set ( calendar . year , calendar . get ( calendar . year ) + year . getcurrentitem ( ) ) ; calendar . set ( calendar . month , month . getcurrentitem ( ) ) ; int maxdays = calendar . getactualmaximum ( calendar . day_of_month ) ; day . setviewadapter ( new datenumericadapter ( this , _num , maxdays , calendar . get ( calendar . day_of_month ) - _num ) ) ; int curday = math . min ( maxdays , day . getcurrentitem ( ) + _num ) ; day . setcurrentitem ( curday - _num , _bool ) ; }	updates day wheel . sets max days according to selected month and year.
private static boolean addtoevaluator ( arraydeque < filtervaluesetparam > remainingparameters , filterhandle filtercallback , eventevaluator eventevaluator , arraydeque < eventtypeindexbuilderindexlookupablepair > treepathinfo , filterservicegranularlockfactory lockfactory ) { if ( eventevaluator instanceof filterhandlesetnode ) { filterhandlesetnode node = ( filterhandlesetnode ) eventevaluator ; addtonode ( remainingparameters , filtercallback , node , treepathinfo , lockfactory ) ; return _bool ; } filterparamindexbase nextindex = ( filterparamindexbase ) eventevaluator ; filtervaluesetparam parameter = indexhelper . findparameter ( remainingparameters , nextindex ) ; if ( parameter != null ) { remainingparameters . remove ( parameter ) ; treepathinfo . add ( new eventtypeindexbuilderindexlookupablepair ( nextindex , parameter . getfilterforvalue ( ) ) ) ; addtoindex ( remainingparameters , filtercallback , nextindex , parameter . getfilterforvalue ( ) , treepathinfo , lockfactory ) ; return _bool ; } return _bool ; }	add filter callback to an event evaluator , which could be either an index node or a set node .
protected regexprompt ( string pattern ) { this ( pattern . compile ( pattern ) ) ; }	creates a new prompt with pattern , calls pattern . compile.
public void subscriber ( class < ? > api , @ pin servicerefamp serviceref , result < ? super cancel > result ) { string path = api . getname ( ) ; string address = address ( path ) ; eventnodeasset node = lookuppubsubnode ( address ) ; cancel cancel = node . subscribeimpl ( serviceref ) ; result . ok ( cancel ) ; }	subscribe a callback to a location .
int securehash ( int x ) { arrays . fill ( data , ( byte ) _num ) ; writeint ( data , _num , x ) ; aes . encrypt ( data , _num , _num ) ; return readint ( data , _num ) ; }	calculate a hash using aes .
public void writeto ( dexfile file , annotatedoutput out ) { finishprocessingifnecessary ( ) ; if ( out . annotates ( ) ) { annotateentries ( _str , null , out ) ; } int tablesize = table . size ( ) ; for ( int i = _num ; i < tablesize ; i ++ ) { catchtable . entry one = table . get ( i ) ; int start = one . getstart ( ) ; int end = one . getend ( ) ; int insncount = end - start ; if ( insncount >= _num ) { throw new unsupportedoperationexception ( _str + hex . u4 ( start ) + _str + hex . u4 ( end ) ) ; } out . writeint ( start ) ; out . writeshort ( insncount ) ; out . writeshort ( handleroffsets . get ( one . gethandlers ( ) ) ) ; } out . write ( encodedhandlers ) ; }	writes this instance to the given stream .
private virtualpoolchangeparam convertnewvirtualpoolchangeparamtooldparam ( volumevirtualpoolchangeparam newparam ) { virtualpoolchangeparam oldparam = new virtualpoolchangeparam ( ) ; oldparam . setvirtualpool ( newparam . getvirtualpool ( ) ) ; oldparam . setprotection ( newparam . getprotection ( ) ) ; oldparam . setconsistencygroup ( newparam . getconsistencygroup ( ) ) ; oldparam . settransferspeedparam ( newparam . gettransferspeedparam ( ) ) ; oldparam . setmigrationsuspendbeforecommit ( newparam . ismigrationsuspendbeforecommit ( ) ) ; oldparam . setmigrationsuspendbeforedeletesource ( newparam . ismigrationsuspendbeforedeletesource ( ) ) ; return oldparam ; }	copy the contents from new virtual pool change param to old param.
public boolean empty ( ) { return vstack . empty ( ) ; }	indicate whether the stack is empty .
public void addinputparam ( fbprocedureparam param ) { if ( inputparams . size ( ) < param . getposition ( ) + _num ) { inputparams . setsize ( param . getposition ( ) + _num ) ; } inputparams . set ( param . getposition ( ) , param ) ; }	add an input parameter to this procedure call .
public static float readfloat ( final jsonobject jsonobject , final string key , final boolean required , final boolean notnull ) throws jsonexception { if ( required ) { return ( float ) jsonobject . getdouble ( key ) ; } if ( notnull && jsonobject . isnull ( key ) ) { throw new jsonexception ( string . format ( locale . us , null_value_format_object , key ) ) ; } float value = _num ; if ( ! jsonobject . isnull ( key ) ) { value = ( float ) jsonobject . getdouble ( key ) ; } return value ; }	reads the float value from the json object for specified tag .
public void testcase22 ( ) { byte rbytes [ ] = { _num } ; biginteger anumber = biginteger . one ; biginteger bnumber = biginteger . one ; biginteger result = anumber . add ( bnumber ) ; byte resbytes [ ] = new byte [ rbytes . length ] ; resbytes = result . tobytearray ( ) ; for ( int i = _num ; i < resbytes . length ; i ++ ) { asserttrue ( resbytes [ i ] == rbytes [ i ] ) ; } assertequals ( _str , _num , result . signum ( ) ) ; }	add one to one.
public void paint ( graphics2d g2d , int pageno , point2d pagestart , properties ctx , boolean isview ) { point2d . double location = getabsolutelocation ( pagestart ) ; rectangle allocation = m_renderer . getallocation ( ) ; g2d . translate ( location . x , location . y ) ; m_renderer . paint ( g2d , allocation ) ; g2d . translate ( - location . x , - location . y ) ; }	/ paint / print.
@ override public void handleclick ( int x , int y , plotrenderinginfo info ) { rectangle2d dataarea = info . getdataarea ( ) ; if ( dataarea . contains ( x , y ) ) { valueaxis xaxis = getdomainaxis ( ) ; if ( xaxis != null ) { double hvalue = xaxis . java2dtovalue ( x , info . getdataarea ( ) , getdomainaxisedge ( ) ) ; setdomaincrosshairvalue ( hvalue ) ; } valueaxis yaxis = getrangeaxis ( ) ; if ( yaxis != null ) { double vvalue = yaxis . java2dtovalue ( y , info . getdataarea ( ) , getrangeaxisedge ( ) ) ; setrangecrosshairvalue ( vvalue ) ; } } }	handles a ' click ' on the plot by updating the anchor values .
private static string converttoquotedstring ( string string ) { if ( string == null || string . length ( ) == _num ) { return null ; } if ( string . charat ( _num ) == _str && string . charat ( string . length ( ) - _num ) == _str ) { return string ; } return _str + string + _str ; }	encloses the incoming string inside double quotes , if it isn ' t already quoted .
public int edgeindex ( triangulationpoint p1 , triangulationpoint p2 ) { if ( points [ _num ] == p1 ) { if ( points [ _num ] == p2 ) { return _num ; } else if ( points [ _num ] == p2 ) { return _num ; } } else if ( points [ _num ] == p1 ) { if ( points [ _num ] == p2 ) { return _num ; } else if ( points [ _num ] == p2 ) { return _num ; } } else if ( points [ _num ] == p1 ) { if ( points [ _num ] == p2 ) { return _num ; } else if ( points [ _num ] == p2 ) { return _num ; } } return - _num ; }	get the neighbor that share this edge.
public void connectionclosed ( connectionevent event ) { if ( isactive ) { managedconnection conn = ( managedconnection ) event . getsource ( ) ; xaresource xar = null ; if ( xaresourcesmap . get ( conn ) != null ) xar = ( xaresource ) xaresourcesmap . get ( conn ) ; xaresourcesmap . remove ( conn ) ; try { transaction txn = transmanager . gettransaction ( ) ; if ( txn != null && xar != null ) { txn . delistresource ( xar , xaresource . tmsuccess ) ; } } catch ( exception se ) { string exception = _str + se ; if ( logger . isdebugenabled ( ) ) { logger . debug ( exception , se ) ; } } mannpoolcache . returnpooledconnectiontopool ( conn ) ; } }	callback for connection closed .
public void writetolucenestream ( indexoutput outputstream , int k ) { tocartesian ( ) ; for ( int i = _num ; i < k * _num ; ++ i ) { try { outputstream . writeint ( float . floattointbits ( coordinates [ i ] ) ) ; } catch ( ioexception e ) { e . printstacktrace ( ) ; } } }	transforms vector to cartesian form and writes vector out in dense format , truncating the vectors to the assigned dimensionality.
public static xmpmeta parse ( object input , parseoptions options ) throws xmpexception { parameterasserts . assertnotnull ( input ) ; options = options != null ? options : new parseoptions ( ) ; document document = parsexml ( input , options ) ; boolean xmpmetarequired = options . getrequirexmpmeta ( ) ; object [ ] result = new object [ _num ] ; result = findrootnode ( document , xmpmetarequired , result ) ; if ( result != null && result [ _num ] == xmp_rdf ) { xmpmetaimpl xmp = parserdf . parse ( ( node ) result [ _num ] ) ; xmp . setpacketheader ( ( string ) result [ _num ] ) ; if ( ! options . getomitnormalization ( ) ) { return xmpnormalizer . process ( xmp , options ) ; } else { return xmp ; } } else { return new xmpmetaimpl ( ) ; } }	parses the input source into an xmp metadata object , including de - aliasing and normalisation .
public static void disposegraphicsconfig ( long pconfiginfo ) { d3drenderqueue rq = getinstance ( ) ; rq . lock ( ) ; try { renderbuffer buf = rq . getbuffer ( ) ; rq . ensurecapacityandalignment ( _num , _num ) ; buf . putint ( dispose_config ) ; buf . putlong ( pconfiginfo ) ; rq . flushnow ( ) ; } finally { rq . unlock ( ) ; } }	disposes the native memory associated with the given native graphics config info pointer on the single queue flushing thread .
public static int objectequals ( object obj1 , object obj2 ) { return obj1 . equals ( obj2 ) ? true : false ; }	helper function that is called instead of object . equals.
public void addloop ( arraycomprehensionloop acl ) { assertnotnull ( acl ) ; loops . add ( acl ) ; acl . setparent ( this ) ; }	adds a child loop node , and sets its parent to this node .
void readsin ( ) throws ioexception { while ( _bool ) { string s = isr . readline ( ) ; if ( s == null ) return ; if ( s . startswith ( _str ) ) return ; } }	read sin records ( in fact does nothing ).
public static object deserialize ( string input ) throws ioexception , classnotfoundexception { byte [ ] decoded = base64 . decodebase64 ( input . getbytes ( _str ) ) ; return deserialize ( decoded ) ; }	base64 decodes a string into a decoded byte array , then deserializes the object .
public static string bind ( string message , object [ ] bindings ) { return messageformat . format ( message , bindings ) ; }	bind the given message ' s substitution locations with the given string values .
protected dbids computesubspaceforgene ( short [ ] gene , arraylist < arraylist < dbids > > ranges ) { hashsetmodifiabledbids m = null ; for ( int i = _num ; i < gene . length ; i ++ ) { if ( gene [ i ] != dont_care ) { dbids current = ranges . get ( i ) . get ( gene [ i ] - gene_offset ) ; if ( m == null ) { m = dbidutil . newhashset ( current ) ; } else { m . retainall ( current ) ; } } } assert ( m != null ) : _str ; return m ; }	get the dbids in the current subspace .
public final string tostring ( string codeset ) { stringbuffer sb = new stringbuffer ( ) ; if ( doctype != null ) sb . append ( doctype . tostring ( getcodeset ( ) ) ) ; sb . append ( html . tostring ( getcodeset ( ) ) ) ; return ( sb . tostring ( ) ) ; }	override the tostring ( ) method so that it prints something meaningful .
public list < pdfdocument > extractpageranges ( list < pagerange > pageranges ) { list < pdfdocument > splitdocuments = new arraylist < > ( ) ; for ( pagerange currentpagerange : pageranges ) { pdfdocument currentpdfdocument = createpdfdocument ( currentpagerange ) ; splitdocuments . add ( currentpdfdocument ) ; pdfdocument . copypagesto ( currentpagerange . getallpages ( ) , currentpdfdocument ) ; } return splitdocuments ; }	extracts the specified page ranges from a document .
public staxwriter ( final qnamemap qnamemap , final xmlstreamwriter out , final boolean writeenclosingdocument , final boolean namespacerepairingmode , final namecoder namecoder ) throws xmlstreamexception { super ( namecoder ) ; this . qnamemap = qnamemap ; this . out = out ; this . writeenclosingdocument = writeenclosingdocument ; this . namespacerepairingmode = namespacerepairingmode ; if ( writeenclosingdocument ) { out . writestartdocument ( ) ; } }	allows a staxwriter to be created for partial xml output.
void sleep ( long millis ) { try { thread . sleep ( millis ) ; } catch ( interruptedexception ie ) { assertionfailederror afe = new assertionfailederror ( _str ) ; afe . initcause ( ie ) ; throw afe ; } }	sleeps until the given time has elapsed.
private void copyattributes ( attributemap dest , attributemap source ) { for ( entry < attribute < ? > , ? > a : source . entryset ( ) ) { dest . put ( ( attribute < object > ) a . getkey ( ) , a . getvalue ( ) ) ; } }	copy attribute from source attributemap to destination attributemap .
protected void assertresult ( string expected , statement stat , string sql ) throws sqlexception { resultset rs = stat . executequery ( sql ) ; if ( rs . next ( ) ) { string actual = rs . getstring ( _num ) ; assertequals ( expected , actual ) ; } else { assertequals ( expected , null ) ; } }	check that the result set of a query is exactly this value .
