code	desc
private array list < string > split values ( array list < string > values , preset item preset , string key ) { array list < string > result = new array list < string > ( ) ; string delimiter = matcher . quote replacement ( str + preset . get delimiter ( key ) + str ) ; if ( values == null ) { return null ; } for ( string v : values ) { if ( v == null ) { return null ; } for ( string s : v . split ( delimiter ) ) { result . add ( s . trim ( ) ) ; } } return result ; }	split multi select values with the preset defined delimiter character.
public void clear account disabled state ( ) { operations . add ( password policy state operation type . clear account disabled state ) ; }	clears the account disabled state .
public static < t > collection < t > intersection ( collection < t > c1 , collection < t > c2 ) { set < t > set1 = new hash set < > ( c1 ) ; set1 . retain all ( new hash set < > ( c2 ) ) ; return set1 ; }	returns the intersection of the given collections .
public boolean is protected ( ) { return modifier . is protected ( flags ) ; }	utility method to query the modifier flags of this member .
public void skip bytes ( long length ) throws io { long skipped = num ; while ( skipped < length ) { int val = in . read ( ) ; if ( val < num ) { throw new io ( str ) ; } skipped ++ ; } bytes read += length ; }	skip a number of bytes from the input stream.
@ suppress warnings ( str ) public static collection < x509 certificate > read certificates ( string base64data ) throws exception { try ( input stream is = new byte array input stream ( decode base64 ( base64data ) ) ) { return ( collection < x509 certificate > ) cert factory . generate certificates ( is ) ; } }	reads x509certificate object from given base64 data .
public static void o ( double [ ] [ ] a ) { o ( a , parameters . output field width , parameters . output frac places ) ; }	prints a 2 - dimensional array of doubles in default e format .
@ override public list < event object > retrieve headless events ( ) { return m headless events ; }	get the list of events processed in headless mode . may return null or an empty list if not running in headless mode or no events were processed.
public version ( string version ) throws version exception { this ( version , str ) ; }	construct a version object from the supplied string assuming that the string delimiter used is '.
private void enlarge capacity ( int key ) { int diff = off count - offset ; int min capacity = math . max ( arr . length , key + offset + diff + num ) ; if ( min capacity > arr . length ) { int old capacity = arr . length ; int new capacity = old capacity + ( old capacity > > num ) ; if ( new capacity - min capacity < num ) new capacity = min capacity ; if ( new capacity - max array size > num ) new capacity = huge capacity ( min capacity ) ; arr = arrays . copy of ( arr , new capacity ) ; } }	! ! ! all methods that use this method must be sync enlarge the inner array to given size.
public d ( j parent ) { super ( parent ) ; set title ( res . get string ( str ) ) ; init components ( ) ; }	creates a new dnetscapecertificaterenewalurl dialog .
default < v > throwing bi function < t1 , t2 , v , e > and then ( final throwing function < ? super r , ? extends v , e > after ) { objects . require non null ( after ) ; return null ; }	performs provided action on the result of this throwingbifunction instance.
public collection < m > offer m ( ) { return collections . empty set ( ) ; }	optionally allow the directoryfactory to request registration of some mbeans .
public boolean is pannable ( ) { return pannable ; }	returns whether the plot area in the panel can be panned .
private static string [ ] fracture ( string str , string sep ) { if ( str . length ( ) == num ) { return new string [ num ] ; } array list < string > res = new array list < string > ( ) ; int in = num ; int cur pos = num ; int i = str . index of ( sep ) ; int len = sep . length ( ) ; while ( i != - num ) { string s = str . substring ( cur pos , i ) ; res . add ( s ) ; in ++ ; cur pos = i + len ; i = str . index of ( sep , cur pos ) ; } len = str . length ( ) ; if ( cur pos <= len ) { string s = str . substring ( cur pos , len ) ; in ++ ; res . add ( s ) ; } return res . to array ( new string [ in ] ) ; }	helper method to avoid stringtokenizer using .
protected boolean synthesized element ( element elem ) { if ( match name attribute ( elem . get attributes ( ) , html . tag . implied ) ) { return bool ; } return bool ; }	returns true if the element is a synthesized element.
public static void write xml ( document doc , string filename ) { try { transformer factory transformer factory = transformer factory . new instance ( ) ; transformer transformer ; transformer = transformer factory . new transformer ( ) ; transformer . set output property ( output keys . indent , str ) ; dom source = new dom ( doc ) ; stream result result = new stream result ( new file ( filename ) ) ; transformer . transform ( source , result ) ; log . fine ( str + filename + str ) ; } catch ( transformer configuration exception e ) { log . warning ( e . get message ( ) ) ; } catch ( transformer exception e ) { log . warning ( e . get message ( ) ) ; } }	writes the xml document to the particular file specified as argument.
public set < string > sub entries ( sso token , string obj name , string filter , int num of entries , boolean sort results , boolean ascending order ) throws sms , sso { if ( ( obj name == null ) || ( obj name . length ( ) == num ) || ( filter == null ) || ( filter . length ( ) == num ) || ( num of entries < num ) ) { throw new illegal argument exception ( str + str + str + obj name == null ? str : obj name + str + filter == null ? str : filter + str ) ; } set < string > subentries = null ; try { subentries = get sub entries ( obj name , filter , null , num of entries , sort results , ascending order ) ; } catch ( service not found exception e ) { subentries = new case insensitive hash set ( ) ; } if ( m debug . message enabled ( ) ) { m debug . message ( str + str + filter + str + obj name + str + subentries . size ( ) + str ) ; } return subentries ; }	returns a set of sub - entry names that match the given filter .
final public boolean ends with ignore case ( final string suffix ) { final int l = suffix . length ( ) ; int length = length ( ) ; if ( l > length ) return bool ; int i = l ; final char [ ] a = array ; char c , d ; while ( i -- != num ) { c = character . to lower case ( character . to upper case ( suffix . char at ( i ) ) ) ; d = character . to lower case ( character . to upper case ( a [ -- length ] ) ) ; if ( c != d ) return bool ; } return bool ; }	returns whether this mutable string ends with the given string disregarding case .
public kl ( string device ) { try { set device name ( device ) ; } catch ( exception ex ) { log . fatal ( ex ) ; } comm timer = new timer ( comm timeout time , comm timeout handler ) ; comm timer . set initial delay ( comm timeout time ) ; comm timer . stop ( ) ; }	construct with connecting to device.
public static double gamma ( double z ) { if ( z < num ) { return ( internalgamma ( z ) ) ; } else { double multiplier = math . floor ( z / num ) ; double remainder = z / multiplier ; double coef1 = math . pow ( num * math . pi , ( num * ( num - multiplier ) ) ) ; double coef2 = math . pow ( multiplier , ( ( multiplier * remainder ) - num ) ) ; int n = ( int ) multiplier ; double prod = num ; for ( int k = num ; k < n ; k ++ ) { prod *= internalgamma ( remainder + ( ( double ) k / multiplier ) ) ; } return coef1 * coef2 * prod ; } }	gamma function ( from dstat , used by permission ).
public void add page ( lexicon page page ) { pages . add ( page ) ; }	adds a page to the list of pages .
public static number format make number format ( int digits ) { switch ( digits ) { case num : return n ; case num : return n ; case num : return n ; case num : return n ; case num : return n ; case num : return n ; } final number format nf = number format . get instance ( locale . us ) ; nf . set maximum fraction digits ( digits ) ; nf . set minimum fraction digits ( digits ) ; nf . set grouping used ( bool ) ; return nf ; }	initialize a number format with elki standard options ( us locale , no grouping ) .
public static synchronized type t array ( type elem ) { string sig = new string ( sig array + elem . get type signature ( ) ) ; type t = ( type ) type hash . get ( sig ) ; if ( t == null ) { t = new array type ( sig , elem ) ; } return t ; }	create an array type .
@ override public void read external ( object input in ) throws io , class not found exception { super . read external ( in ) ; this . knn distance = in . read double ( ) ; }	calls the super method and reads the knn distance of this entry from the specified input stream .
public static boolean contains ( string s1 , string s2 ) { if ( s1 == null || s2 == null ) { return bool ; } return s1 . contains ( s2 ) ; }	check if one string contains another string .
public static void main ( string [ ] args ) throws io { list < byte > bin book = create bin book ( ) ; file output stream out = new file output stream ( str ) ; int book len = bin book . size ( ) ; byte [ ] bin book a = new byte [ book len ] ; for ( int i = num ; i < book len ; i ++ ) bin book a [ i ] = bin book . get ( i ) ; out . write ( bin book a ) ; out . close ( ) ; }	creates the book . bin file .
@ override public void draw ( d g2 , dial plot plot , d frame , d view ) { d f = dial plot . rectangle by radius ( frame , this . radius , this . radius ) ; d arc = new d . double ( f , this . angle , num , d . open ) ; d pt = arc . get start point ( ) ; g2 . set paint ( this . paint ) ; g2 . set font ( this . font ) ; text utilities . draw aligned string ( this . label , g2 , ( float ) pt . get x ( ) , ( float ) pt . get y ( ) , this . anchor ) ; }	draws the background to the specified graphics device.
public void remove ( t line ) { int idx = list . index of ( line ) ; if ( idx != - num ) remove ( idx ) ; }	helper - function that resolves to remove ( int ).
public string pickup engine ( engine engine ) { string builder builder = new string builder ( ) ; for ( string attribute : setup . get pickup engine message format ( ) ) { builder . append ( get engine attribute ( engine , attribute , pickup ) ) ; } return builder . to string ( ) ; }	returns the pick up string for a loco.
public generator property iterator panel ( experiment exp ) { this ( ) ; set experiment ( exp ) ; }	creates the property iterator panel and sets the experiment .
private void add global attributes to intent ( intent intent ) { if ( ! intent . has extra ( event . attribute time ) ) { insert time stamp ( intent ) ; } if ( ! intent . has extra ( event . attribute location ) ) { insert location data ( intent ) ; } }	add global attributes of an event to the extra values of the intent .
public static string to string ( local date time data , string modelo ) { return data == null ? str : data . format ( formatter ( modelo ) ) ; }	converte localdatetime para string indicando o formato da tostring.
public dns add answer ( dns in , inet address addr , int port , dns out , dns rec ) throws io { dns new out = out ; if ( new out == null ) { new out = new dns ( dns . flags qr response | dns . flags aa , bool , in . get sender udp ( ) ) ; } try { new out . add answer ( in , rec ) ; } catch ( final io e ) { new out . set flags ( new out . get flags ( ) | dns . flags tc ) ; new out . set id ( in . get id ( ) ) ; send ( new out ) ; new out = new dns ( dns . flags qr response | dns . flags aa , bool , in . get sender udp ( ) ) ; new out . add answer ( in , rec ) ; } return new out ; }	add an answer to a question . deal with the case when the outgoing packet overflows.
public int dns domain levels ( string host ) { int count = num ; int start pos = num ; while ( ( start pos = host . index of ( str , start pos + num ) ) > - num ) { count ++ ; } return count ; }	returns the number of dns domain levels ( number of dots ) in the host name .
public boolean is overwrite ( ) { return overwrite ; }	checks if is overwrite .
private list < pair < scene view , scene view > > images with common features ( double n , list < scene view > img list ) { list < pair < scene view , scene view > > images = new array list < > ( ) ; for ( int i = num ; i < img list . size ( ) ; i ++ ) { scene view img i = img list . get ( i ) ; for ( int j = num ; j < img list . size ( ) ; j ++ ) { if ( j > i ) { scene view img j = img list . get ( j ) ; collection < feature > f = img j . get common features ( img i ) ; if ( f . size ( ) >= n ) { images . add ( new pair < > ( img i , img j ) ) ; } } } } return images ; }	returns list of pairs of images with common features.
@ override public boolean write ( byte [ ] data , int offset , int length ) throws io { if ( m seq size + length <= m limit ) { m seq data . write ( data , offset , length ) ; m seq size += length ; m checksum seq . update ( data , offset , length ) ; return bool ; } return bool ; }	writes sequence bytes to disk .
private static string read as string ( input stream stream ) throws io { string writer writer = new string writer ( ) ; reader reader = new buffered reader ( new input stream reader ( stream , str ) ) ; while ( bool ) { int c = reader . read ( ) ; if ( c < num ) { break ; } writer . write ( c ) ; } return writer . to string ( ) ; }	reads an inputstream and converts it to a string .
public final double squared distance ( final int x , final int y ) { final double other middle x = x + num ; final double other middle y = y + num ; final d this area = get area ( ) ; final double this middle x = this area . get center x ( ) ; final double this middle y = this area . get center y ( ) ; double x distance = math . abs ( other middle x - this middle x ) - ( area . get width ( ) + num ) / num ; double y distance = math . abs ( other middle y - this middle y ) - ( area . get height ( ) + num ) / num ; if ( x distance < num ) { x distance = num ; } if ( y distance < num ) { y distance = num ; } return x distance * x distance + y distance * y distance ; }	this returns square of the distance from this entity to a specific point.
@ override public boolean equals ( object p test ) { if ( p test instanceof uri ) { uri test uri = ( uri ) p test ; if ( ( ( m scheme == null && test uri . m scheme == null ) || ( m scheme != null && test uri . m scheme != null && m scheme . equals ( test uri . m scheme ) ) ) && ( ( m userinfo == null && test uri . m userinfo == null ) || ( m userinfo != null && test uri . m userinfo != null && m userinfo . equals ( test uri . m userinfo ) ) ) && ( ( m host == null && test uri . m host == null ) || ( m host != null && test uri . m host != null && m host . equals ( test uri . m host ) ) ) && m port == test uri . m port && ( ( m path == null && test uri . m path == null ) || ( m path != null && test uri . m path != null && m path . equals ( test uri . m path ) ) ) && ( ( m query string == null && test uri . m query string == null ) || ( m query string != null && test uri . m query string != null && m query string . equals ( test uri . m query string ) ) ) && ( ( m fragment == null && test uri . m fragment == null ) || ( m fragment != null && test uri . m fragment != null && m fragment . equals ( test uri . m fragment ) ) ) ) { return bool ; } } return bool ; }	determines if the passed - in object is equivalent to this uri .
public sam region restriction ( region restriction restriction ) { super ( restriction . get sequence name ( ) , restriction . get start ( ) , restriction . get end ( ) ) ; }	restriction to named template sequence , accepts restrictions of the form name , name : start - end or name : start + length .
public void restore files from directory ( file directory ) throws io { log . debug ( str , directory . get absolute path ( ) ) ; copy backup set ( directory , get operations root ( ) ) ; }	restores a backup set from the given directory .
protected boolean is empty ( byte buffer bbuf ) { switch ( layer type ) { case none : case footprint : case viewshed : case derivative : break ; case elevation : case field : float buffer fbuf = bbuf . as float buffer ( ) ; int fl = fbuf . limit ( ) ; for ( int i = num ; i < fl ; ++ i ) { if ( ! float . is na n ( fbuf . get ( i ) ) ) { return ( bool ) ; } } break ; case colorimage : int buffer ibuf = bbuf . as int buffer ( ) ; int il = ibuf . limit ( ) ; for ( int i = num ; i < il ; ++ i ) { if ( ibuf . get ( i ) != num ) { return ( bool ) ; } } break ; case grayimage : int bl = bbuf . limit ( ) ; for ( int i = num ; i < bl ; ++ i ) { if ( bbuf . get ( i ) != num ) { return ( bool ) ; } } break ; } return ( bool ) ; }	determine if a tile is empty.
public void update results ( ) { m result list . clear ( ) ; int count = num ; for ( int x = num ; x < m searchable list . size ( ) ; x ++ ) { search result searchable = m searchable list . get ( x ) ; if ( m search filter . on filter ( searchable , get search text ( ) ) && count < num ) { add result ( searchable ) ; count ++ ; } } if ( m result list . size ( ) == num ) { m results list view . set visibility ( view . gone ) ; } else { m results list view . set visibility ( view . visible ) ; } }	force an update of the results.
com ( string comment ) { super ( jpeg . com ) ; data = comment . get bytes ( ) ; }	constructs a marker segment from a string.
@ override public dom item ( int index ) { final int length = get length ( ) ; if ( index >= num && index < length ) { return ( dom ) f implementations . get ( index ) ; } return null ; }	returns the indexth item in the collection .
private boolean has idle invokers ( ) { for ( async event listener invoker invoker : this . scheduled invokers ) { if ( invoker . is idle ( ) ) { return bool ; } } return bool ; }	determine whether this listener container currently has any idle instances among its scheduled invokers .
public void add message listener ( release message listener listener ) { if ( ! listeners . contains ( listener ) ) { listeners . add ( listener ) ; } }	add message listeners for release message.
public command builder with long switch if present ( map < string , object > properties , unary operator < string > switch name mapper , string ... keys ) { for ( string key : keys ) { with long switch if present ( properties , key , switch name mapper . apply ( key ) ) ; } return this ; }	if the given key ( s ) is present in the map , create a long switch ( - - switch ) with the given transformation to create the switch name from the key.
public void generate partition ( instances data ) throws exception { if ( m instanceof partition generator ) build classifier ( data ) ; else throw new exception ( str + get classifier spec ( ) + str ) ; }	builds the classifier to generate a partition .
protected object evaluate single ( structured content element , string expr ) { return null ; }	override this element to handle testing a predicate expression with no comparator .
private segment create mapped segment ( segment descriptor descriptor ) { file segment file = segment file . create segment file ( name , storage . directory ( ) , descriptor . id ( ) , descriptor . version ( ) ) ; buffer buffer = mapped buffer . allocate ( segment file , math . min ( default buffer size , descriptor . max segment size ( ) ) , integer . max value ) ; descriptor . copy to ( buffer ) ; segment segment = new segment ( new segment file ( segment file ) , buffer . slice ( ) , descriptor , create index ( descriptor ) , new offset predicate ( ) , serializer . clone ( ) , this ) ; logger . debug ( str , segment ) ; return segment ; }	creates a new segment .
private static int limited levenshtein ( final string str1 , final string str2 , int idx1 , int idx2 , final int limit ) { while ( bool ) { if ( idx1 == str1 . length ( ) ) { return str2 . length ( ) - idx2 ; } else if ( idx2 == str2 . length ( ) ) { return str1 . length ( ) - idx1 ; } else if ( str1 . char at ( idx1 ) != str2 . char at ( idx2 ) ) { if ( limit < num ) { return num ; } else { return num + best lim lev ( str1 , str2 , idx1 , idx2 , limit - num ) ; } } ++ idx1 ; ++ idx2 ; } }	calculate the levenshtein distance of two strings using index arithmetic given a maximum distance value to terminate calculation.
protected managed resource ( string resource id , solr resource loader loader , io storage io ) throws solr exception { this . resource id = resource id ; this . solr resource loader = loader ; this . storage = create storage ( storage io , loader ) ; }	initializes this managed resource , including setting up json - based storage using the provided storageio implementation , such as zk .
@ data provider public object [ ] [ ] create rename test data ( ) { return new object [ ] [ ] { { str , str , str , str } , { str , str , str , str } , { str , str , str , str } , { str , str , str , str } , { str , str , str , str } , { str , str , str , str } , { str , str , str , str } } ; }	test data for testlocalname tests .
private static comparable cast to comparable ( object obj ) { try { return ( comparable ) obj ; } catch ( class cast exception cce ) { throw new illegal argument exception ( str + obj . get class ( ) + str + storage type . object + str , cce ) ; } }	cast the object to comparable otherwise throws an illegalargumentexception exception.
private void read object ( final java . io . object input stream in ) throws io , class not found exception { use on off swith = in . read boolean ( ) ; marker colors = ( marker colors ) in . read object ( ) ; }	deserialize the state of the object .
public boolean read bool ( ) throws io { return dis . read byte ( ) > num ; }	read a boolean from the input stream .
protected boolean [ ] can handle missing ( attr types attr types , int class type , boolean attribute missing , boolean class missing , int missing level ) { if ( missing level == num ) { print ( str ) ; } print ( str ) ; if ( attribute missing ) { print ( str ) ; if ( class missing ) { print ( str ) ; } } if ( class missing ) { print ( str ) ; } print ( str ) ; print attribute summary ( attr types , class type ) ; print ( str ) ; array list < string > accepts = new array list < string > ( ) ; accepts . add ( str ) ; accepts . add ( str ) ; accepts . add ( str ) ; int num train = get num instances ( ) , num test = get num instances ( ) , num classes = num ; int num atts = num , attr index = num ; return run basic test ( attr types , num atts , attr index , class type , missing level , attribute missing , class missing , num train , num test , num classes , accepts ) ; }	checks basic missing value handling of the scheme.
@ override public synchronized int last index of ( object object ) { return last index of ( object , element count - num ) ; }	searches in this vector for the index of the specified object.
public colorful square ( float r , float g , float b , float a ) { byte buffer bb = byte buffer . allocate direct ( square coords . length * num ) ; bb . order ( byte order . native order ( ) ) ; vertex buffer = bb . as float buffer ( ) ; vertex buffer . put ( square coords ) ; vertex buffer . position ( num ) ; byte buffer dlb = byte buffer . allocate direct ( draw order . length * num ) ; dlb . order ( byte order . native order ( ) ) ; draw list buffer = dlb . as short buffer ( ) ; draw list buffer . put ( draw order ) ; draw list buffer . position ( num ) ; color = new float [ ] { r , g , b , a } ; }	sets up the drawing object data for use in an opengl es context .
public static list < string > names ( collection < ? extends data object rest rep > values ) { list < string > names = new array list < string > ( ) ; if ( values != null ) { for ( data object rest rep value : values ) { names . add ( value . get name ( ) ) ; } } return names ; }	gets the names of the data objects , null safe.
public void start ( ) throws startup exception { }	start the startup class.
public field declaration declaration of ( field binding field binding ) { if ( field binding != null && this . fields != null ) { for ( int i = num , max = this . fields . length ; i < max ; i ++ ) { field declaration field decl ; if ( ( field decl = this . fields [ i ] ) . binding == field binding ) return field decl ; } } return null ; }	find the matching parse node , answers null if nothing found.
public static string byte array to hex string ( byte in [ ] , int offset ) { if ( in == null || in . length <= num || offset >= in . length ) return null ; string buffer out = new string buffer ( in . length * num ) ; for ( int i = offset ; i < in . length ; i ++ ) { out . append ( byte to hex string ( in [ i ] ) ) ; out . append ( str ) ; } return out . to string ( ) ; }	converts the given byte array into a readable hexa - decimal formatted string , starting from given offset < br > this code was originally taken from jeff boyle ' s article on devx . com.
public static int calc column width ( j table , int col ) { int result ; table model data ; int row count ; int row ; int dec ; component c ; result = calc header width ( table , col ) ; if ( result == - num ) return result ; data = table . get model ( ) ; row count = data . get row count ( ) ; dec = ( int ) math . ceil ( ( double ) row count / ( double ) max rows ) ; try { for ( row = row count - num ; row >= num ; row -= dec ) { c = table . prepare renderer ( table . get cell renderer ( row , col ) , row , col ) ; result = math . max ( result , c . get preferred size ( ) . width + num ) ; } } catch ( exception e ) { e . print stack trace ( ) ; } return result ; }	calculates the optimal width for the column of the given table.
public void reply ( list < header > response headers , boolean out ) throws io { assert ( ! thread . holds lock ( framed stream . this ) ) ; boolean out finished = bool ; synchronized ( this ) { if ( response headers == null ) { throw new null pointer exception ( str ) ; } if ( this . response headers != null ) { throw new illegal state exception ( str ) ; } this . response headers = response headers ; if ( ! out ) { this . sink . finished = bool ; out finished = bool ; } } connection . write syn reply ( id , out finished , response headers ) ; if ( out finished ) { connection . flush ( ) ; } }	sends a reply to an incoming stream .
static boolean should reconfigure ( property change event e ) { if ( e . get property name ( ) == null ) { synchronized ( abstract action . class ) { if ( reconfigure on null == null ) { reconfigure on null = boolean . value of ( access controller . do privileged ( new get property action ( str , str ) ) ) ; } return reconfigure on null ; } } return bool ; }	whether or not to reconfigure all action properties from the specified event .
public static boolean is banned ( string ip ) { for ( ip ip ban : ban list ) { if ( ip ban . is active ( ) && network utils . check ip ( ip ban . get mask ( ) , ip ) ) { return bool ; } } return bool ; }	checks if ip ( or mask ) is banned.
@ override public list < alarm model descriptor > alarm models ( ) { list < alarm model descriptor > descriptors = new array list < alarm model descriptor > ( ) ; for ( service reference < alarm model > model : models ) { descriptors . add ( model . meta info ( alarm model descriptor . class ) ) ; } return descriptors ; }	returns all the alarmmodels that has been installed .
public static object string to value ( string string ) { double d ; if ( string . equals ( str ) ) { return string ; } if ( string . equals ignore case ( str ) ) { return boolean . true ; } if ( string . equals ignore case ( str ) ) { return boolean . false ; } if ( string . equals ignore case ( str ) ) { return json . null ; } char b = string . char at ( num ) ; if ( ( b >= str && b <= str ) || b == str ) { try { if ( string . index of ( str ) > - num || string . index of ( str ) > - num || string . index of ( str ) > - num ) { d = double . value of ( string ) ; if ( ! d . is infinite ( ) && ! d . is na n ( ) ) { return d ; } } else { long my long = new long ( string ) ; if ( string . equals ( my long . to string ( ) ) ) { if ( my long . long value ( ) == my long . int value ( ) ) { return new integer ( my long . int value ( ) ) ; } else { return my long ; } } } } catch ( exception ignore ) { } } return string ; }	try to convert a string into a number , boolean , or null.
public static byte [ ] read ( input stream in ) throws io { byte array output stream out = new byte array output stream ( ) ; int read = num ; byte [ ] buff = new byte [ num ] ; while ( ( read = in . read ( buff ) ) > num ) { out . write ( buff , num , read ) ; } in . close ( ) ; out . flush ( ) ; out . close ( ) ; return out . to byte array ( ) ; }	reads an input stream and writes it to a byte array.
public static string replace all ( string source , string pattern , string replace ) { string builder sb = new string builder ( ) ; int idx = num ; string working source = source ; idx = working source . index of ( pattern ) ; if ( idx == - num ) { return source ; } while ( idx != - num ) { sb . append ( working source . substring ( num , idx ) ) ; sb . append ( replace ) ; working source = working source . substring ( idx + pattern . length ( ) ) ; idx = working source . index of ( pattern ) ; } sb . append ( working source ) ; return sb . to string ( ) ; }	this method replaces all occurrences of the pattern with the replacement string.
public set < word token > nearest words ( final int distance , predicate < dependency > predicate , final word token ... start ) { return nearest words ( distance , predicate , arrays . as list ( start ) ) ; }	find the nearest neighbours within dependency distance links of the provided start dependencies .
private void add exclude class node ( document node inline document node , node component root ) { meta data node inline exclude node = new meta data node ( component root . get namespace ( ) , component root . get local part ( ) , num ) ; inline exclude node . image = component root . image ; cdata exclude text node = new cdata ( ) ; exclude text node . image = str ; inline exclude node . add child ( exclude text node ) ; inline document node . add child ( inline exclude node ) ; }	adds excludeclass metadata to inline_component nodes .
protected void delete sun xml key val files ( file dir handle ) throws sms { string builder sb = new string builder ( sms . attr xml keyval ) ; sb . append ( str ) ; filename filter filter = new filename filter ( sb . to string ( ) ) ; file [ ] delete files = dir handle . list files ( filter ) ; for ( int i = num ; delete files != null && i < delete files . length ; i ++ ) { file delete file = delete files [ i ] ; delete file . delete ( ) ; } }	delete sunxmlkeyvalue files under the given directory .
public static multi state animation from json resource ( context context , int resid ) { return multi state animation . from json resource ( context , null , resid ) ; }	create a multistateanimation from a json resource without a connected view .
show dialog ( j frame ) { inner frame = frame ; }	defining the dialog ' s owner jframe is highly recommended .
public void sort ( ) { arrays . sort ( data , num , count ) ; }	sorts the array in place .
private list < string > array to list ( string [ ] array ) { return arrays . as list ( array ) ; }	turns an array of strings into an list of strings .
public static void align ( byte buffer blob ) { blob . position ( align ( blob . position ( ) ) ) ; }	aligns the supplied bytebuffer position to the next four byte boundary.
private void open log file ( ) throws io { try { close ( ) ; } catch ( io e ) { } log name = version name ( logfile prefix ) ; log = new random access file ( log name , str ) ; log fd = log . get fd ( ) ; if ( log bytes == num ) { format = format padded ; write int ( log , magic ) ; write int ( log , format ) ; log bytes = ( int bytes + int bytes ) ; } else { log . seek ( log bytes ) ; } log . set length ( log bytes ) ; log . write ( zero buf ) ; log fd . sync ( ) ; }	opens the incremental update log file in read / write mode.
public void add ( string key , string value ) { keys . add ( key ) ; values . add ( value ) ; }	add a key / value pair.
public variable [ ] find arrays in current scope ( ) { list < variable > arrays = new array list < variable > ( ) ; for ( list iterator < variable > iterator = f local variables . list iterator ( f local variables . size ( ) ) ; iterator . has previous ( ) ; ) { variable local variable = iterator . previous ( ) ; if ( local variable . is array ( ) ) arrays . add ( local variable ) ; } for ( list iterator < variable > iterator = f fields . list iterator ( f fields . size ( ) ) ; iterator . has previous ( ) ; ) { variable field = iterator . previous ( ) ; if ( field . is array ( ) ) arrays . add ( field ) ; } return arrays . to array ( new variable [ arrays . size ( ) ] ) ; }	returns all arrays , visible in the current context ' s scope , in the order that they appear .
public void write line number table ( environment env , data output stream out , constant pool tab ) throws io { long ln = - num ; int count = num ; for ( instruction inst = first ; inst != null ; inst = inst . next ) { long n = ( inst . where > > whereoffsetbits ) ; if ( ( n > num ) && ( ln != n ) ) { ln = n ; count ++ ; } } ln = - num ; out . write short ( count ) ; for ( instruction inst = first ; inst != null ; inst = inst . next ) { long n = ( inst . where > > whereoffsetbits ) ; if ( ( n > num ) && ( ln != n ) ) { ln = n ; out . write short ( inst . pc ) ; out . write short ( ( int ) ln ) ; } } }	write the linenumber table.
public static string download string ( url url , proxy proxy , int read timeout , int socket timeout , string encoding , int tries count ) { io last exception = null ; for ( int i = num ; i < tries count ; i ++ ) { last exception = null ; url connection = null ; input stream input stream = null ; try { connection = ( url ) ( proxy == null ? url . open connection ( ) : url . open connection ( proxy ) ) ; connection . set read timeout ( read timeout ) ; connection . set connect timeout ( socket timeout ) ; connection . connect ( ) ; input stream = connection . get input stream ( ) ; return io . to string ( input stream , encoding ) ; } catch ( io ex ) { if ( log . is debug enabled ( ) ) { log . warn ( str , url , tries count , ex ) ; } else { log . warn ( str , url , tries count , ex . get message ( ) ) ; } last exception = ex ; } finally { io . close quietly ( input stream ) ; if ( connection != null ) { connection . disconnect ( ) ; } } } if ( last exception != null ) { log . error ( str + url , last exception ) ; } return null ; }	downloads content from the specified url using specified proxy ( or do not using it ) and timeouts.
private jaxb < error response > create xml ( input stream is , object factory obj factory , batch response batch response , string parser error message ) { error response error response = obj factory . create error response ( ) ; dsml content handler = new dsml ( ) ; try { final xml xml reader = create safe xml ( ) ; xml reader . set content handler ( content handler ) ; is . reset ( ) ; xml reader . parse ( new input source ( is ) ) ; } catch ( parser configuration exception | sax | io e ) { } if ( parser error message != null ) { error response . set message ( parser error message ) ; } batch response . set request id ( content handler . request id ) ; error response . set type ( malformed request ) ; return obj factory . create batch response error response ( error response ) ; }	returns an error response after a parsing error.
public static date convert date ( value value , calendar calendar ) { if ( value == value null . instance ) { return null ; } value date d = ( value date ) value . convert to ( value . date ) ; calendar cal = ( calendar ) calendar . clone ( ) ; cal . clear ( ) ; cal . set lenient ( bool ) ; long date value = d . get date value ( ) ; set calendar fields ( cal , year from date value ( date value ) , month from date value ( date value ) , day from date value ( date value ) , num , num , num , num ) ; long ms = cal . get time in millis ( ) ; return new date ( ms ) ; }	convert the date to the specified time zone .
private void query and compare uif ( object ... params ) throws exception { final query response expect = query ( params ) ; final object [ ] new params = arrays . copy of ( params , params . length + num ) ; new params [ new params . length - num ] = str ; new params [ new params . length - num ] = str ; final query response uif result = query ( new params ) ; compare responses ( expect , uif result ) ; }	comparing results with facet . method = uif.
protected date time data parse ( string str ) throws schema date time exception { date time data date = new date time data ( str , this ) ; int len = str . length ( ) ; date . year = year ; if ( str . char at ( num ) != str || str . char at ( num ) != str ) { throw new schema date time exception ( str + str ) ; } date . month = parse int ( str , num , num ) ; int start = num ; if ( str . char at ( start ++ ) != str ) { throw new schema date time exception ( str + str ) ; } date . day = parse int ( str , start , start + num ) ; if ( monthday size < len ) { if ( ! is next char utc ( str , monthday size , len ) ) { throw new schema date time exception ( str + str ) ; } else { get time zone ( str , date , monthday size , len ) ; } } validate date time ( date ) ; save unnormalized ( date ) ; if ( date . utc != num && date . utc != str ) { normalize ( date ) ; } date . position = num ; return date ; }	parses , validates and computes normalized version of gmonthday object.
void resume ( ) { paused . set ( bool ) ; synchronized ( pause lock ) { pause lock . notify all ( ) ; } }	resumes engine work . paused " load & display " tasks will continue its work .
